Id,ActivityHour,StepTotal,WeekDay
2026352035,2016-04-21 19:00:00,102,Thursday
2026352035,2016-04-21 20:00:00,295,Thursday
2026352035,2016-04-21 21:00:00,16,Thursday
2026352035,2016-04-21 22:00:00,9,Thursday
2026352035,2016-04-21 23:00:00,19,Thursday
2026352035,2016-04-22 00:00:00,0,Friday
2026352035,2016-04-22 01:00:00,0,Friday
2026352035,2016-04-22 02:00:00,0,Friday
2026352035,2016-04-22 03:00:00,0,Friday
2026352035,2016-04-22 04:00:00,0,Friday
2026352035,2016-04-22 05:00:00,0,Friday
2026352035,2016-04-22 06:00:00,335,Friday
2026352035,2016-04-22 07:00:00,14,Friday
2026352035,2016-04-22 08:00:00,117,Friday
2026352035,2016-04-22 09:00:00,108,Friday
2026352035,2016-04-22 10:00:00,220,Friday
2026352035,2016-04-22 11:00:00,274,Friday
2026352035,2016-04-22 12:00:00,109,Friday
2026352035,2016-04-22 13:00:00,75,Friday
2026352035,2016-04-22 14:00:00,10,Friday
2026352035,2016-04-22 15:00:00,838,Friday
2026352035,2016-04-22 16:00:00,88,Friday
2026352035,2016-04-22 17:00:00,216,Friday
2026352035,2016-04-22 18:00:00,170,Friday
2026352035,2016-04-22 19:00:00,115,Friday
2026352035,2016-04-22 20:00:00,186,Friday
2026352035,2016-04-22 21:00:00,0,Friday
2026352035,2016-04-22 22:00:00,18,Friday
2026352035,2016-04-22 23:00:00,22,Friday
2026352035,2016-04-23 00:00:00,5,Saturday
2026352035,2016-04-23 01:00:00,0,Saturday
2026352035,2016-04-23 02:00:00,0,Saturday
2026352035,2016-04-23 03:00:00,0,Saturday
2026352035,2016-04-23 04:00:00,0,Saturday
2026352035,2016-04-23 05:00:00,0,Saturday
2026352035,2016-04-23 06:00:00,521,Saturday
2026352035,2016-04-23 07:00:00,154,Saturday
2026352035,2016-04-23 08:00:00,957,Saturday
2026352035,2016-04-23 09:00:00,602,Saturday
2026352035,2016-04-23 10:00:00,1049,Saturday
2026352035,2016-04-23 11:00:00,2315,Saturday
2026352035,2016-04-23 12:00:00,1236,Saturday
2026352035,2016-04-23 13:00:00,692,Saturday
2026352035,2016-04-23 14:00:00,1742,Saturday
2026352035,2016-04-23 15:00:00,1153,Saturday
2026352035,2016-04-23 16:00:00,308,Saturday
2026352035,2016-04-23 17:00:00,785,Saturday
2026352035,2016-04-23 18:00:00,367,Saturday
2026352035,2016-04-23 19:00:00,243,Saturday
2026352035,2016-04-23 20:00:00,198,Saturday
2026352035,2016-04-23 21:00:00,0,Saturday
2026352035,2016-04-23 22:00:00,9,Saturday
2026352035,2016-04-23 23:00:00,21,Saturday
2026352035,2016-04-24 00:00:00,0,Sunday
2026352035,2016-04-24 01:00:00,0,Sunday
2026352035,2016-04-24 02:00:00,0,Sunday
2026352035,2016-04-24 03:00:00,0,Sunday
2026352035,2016-04-24 04:00:00,0,Sunday
2026352035,2016-04-24 05:00:00,0,Sunday
2026352035,2016-04-24 06:00:00,320,Sunday
2026352035,2016-04-24 07:00:00,227,Sunday
2026352035,2016-04-24 08:00:00,101,Sunday
2026352035,2016-04-24 09:00:00,416,Sunday
2026352035,2016-04-24 10:00:00,63,Sunday
2026352035,2016-04-24 11:00:00,236,Sunday
2026352035,2016-04-24 12:00:00,17,Sunday
2026352035,2016-04-24 13:00:00,178,Sunday
2026352035,2016-04-24 14:00:00,196,Sunday
2026352035,2016-04-24 15:00:00,169,Sunday
2026352035,2016-04-24 16:00:00,187,Sunday
2026352035,2016-04-24 17:00:00,432,Sunday
2026352035,2016-04-24 18:00:00,287,Sunday
2026352035,2016-04-24 19:00:00,170,Sunday
2026352035,2016-04-24 20:00:00,334,Sunday
2026352035,2016-04-24 21:00:00,129,Sunday
2026352035,2016-04-24 22:00:00,12,Sunday
2026352035,2016-04-24 23:00:00,16,Sunday
2026352035,2016-04-25 00:00:00,0,Monday
2026352035,2016-04-25 01:00:00,0,Monday
2026352035,2016-04-25 02:00:00,0,Monday
2026352035,2016-04-25 03:00:00,0,Monday
2026352035,2016-04-25 04:00:00,0,Monday
2026352035,2016-04-25 05:00:00,0,Monday
2026352035,2016-04-25 06:00:00,523,Monday
2026352035,2016-04-25 07:00:00,562,Monday
2026352035,2016-04-25 08:00:00,643,Monday
2026352035,2016-04-25 09:00:00,672,Monday
2026352035,2016-04-25 10:00:00,120,Monday
2026352035,2016-04-25 11:00:00,484,Monday
2026352035,2016-04-25 12:00:00,636,Monday
2026352035,2016-04-25 13:00:00,305,Monday
2026352035,2016-04-25 14:00:00,962,Monday
2026352035,2016-04-25 15:00:00,559,Monday
2026352035,2016-04-25 16:00:00,551,Monday
2026352035,2016-04-25 17:00:00,0,Monday
2026352035,2016-04-25 18:00:00,0,Monday
2026352035,2016-04-25 19:00:00,0,Monday
2026352035,2016-04-25 20:00:00,0,Monday
2026352035,2016-04-25 21:00:00,0,Monday
2026352035,2016-04-25 22:00:00,0,Monday
2026352035,2016-04-25 23:00:00,0,Monday
2026352035,2016-04-26 00:00:00,0,Tuesday
2026352035,2016-04-26 01:00:00,0,Tuesday
2026352035,2016-04-26 02:00:00,0,Tuesday
2026352035,2016-04-26 03:00:00,0,Tuesday
2026352035,2016-04-26 04:00:00,0,Tuesday
2026352035,2016-04-26 05:00:00,0,Tuesday
2026352035,2016-04-26 06:00:00,37,Tuesday
2026352035,2016-04-26 07:00:00,198,Tuesday
2026352035,2016-04-26 08:00:00,170,Tuesday
2026352035,2016-04-26 09:00:00,159,Tuesday
2026352035,2016-04-26 10:00:00,383,Tuesday
2026352035,2016-04-26 11:00:00,194,Tuesday
2026352035,2016-04-26 12:00:00,639,Tuesday
2026352035,2016-04-26 13:00:00,1224,Tuesday
2026352035,2016-04-26 14:00:00,611,Tuesday
2026352035,2016-04-26 15:00:00,319,Tuesday
2026352035,2016-04-26 16:00:00,311,Tuesday
2026352035,2016-04-26 17:00:00,255,Tuesday
2026352035,2016-04-26 18:00:00,303,Tuesday
2026352035,2016-04-26 19:00:00,482,Tuesday
2026352035,2016-04-26 20:00:00,350,Tuesday
2026352035,2016-04-26 21:00:00,263,Tuesday
2026352035,2016-04-26 22:00:00,25,Tuesday
2026352035,2016-04-26 23:00:00,10,Tuesday
2026352035,2016-04-27 00:00:00,5,Wednesday
2026352035,2016-04-27 01:00:00,52,Wednesday
2026352035,2016-04-27 02:00:00,0,Wednesday
2026352035,2016-04-27 03:00:00,4,Wednesday
2026352035,2016-04-27 04:00:00,0,Wednesday
2026352035,2016-04-27 05:00:00,0,Wednesday
2026352035,2016-04-27 06:00:00,166,Wednesday
2026352035,2016-04-27 07:00:00,179,Wednesday
2026352035,2016-04-27 08:00:00,54,Wednesday
2026352035,2016-04-27 09:00:00,70,Wednesday
2026352035,2016-04-27 10:00:00,100,Wednesday
2026352035,2016-04-27 11:00:00,133,Wednesday
2026352035,2016-04-27 12:00:00,106,Wednesday
2026352035,2016-04-27 13:00:00,807,Wednesday
2026352035,2016-04-27 14:00:00,652,Wednesday
2026352035,2016-04-27 15:00:00,469,Wednesday
2026352035,2016-04-27 16:00:00,604,Wednesday
2026352035,2016-04-27 17:00:00,895,Wednesday
2026352035,2016-04-27 18:00:00,419,Wednesday
2026352035,2016-04-27 19:00:00,799,Wednesday
2026352035,2016-04-27 20:00:00,313,Wednesday
2026352035,2016-04-27 21:00:00,229,Wednesday
2026352035,2016-04-27 22:00:00,16,Wednesday
2026352035,2016-04-27 23:00:00,16,Wednesday
2026352035,2016-04-28 00:00:00,9,Thursday
2026352035,2016-04-28 01:00:00,0,Thursday
2026352035,2016-04-28 02:00:00,0,Thursday
2026352035,2016-04-28 03:00:00,5,Thursday
2026352035,2016-04-28 04:00:00,0,Thursday
2026352035,2016-04-28 05:00:00,0,Thursday
2026352035,2016-04-28 06:00:00,330,Thursday
2026352035,2016-04-28 07:00:00,180,Thursday
2026352035,2016-04-28 08:00:00,36,Thursday
2026352035,2016-04-28 09:00:00,65,Thursday
2026352035,2016-04-28 10:00:00,201,Thursday
2026352035,2016-04-28 11:00:00,230,Thursday
2026352035,2016-04-28 12:00:00,67,Thursday
2026352035,2016-04-28 13:00:00,710,Thursday
2026352035,2016-04-28 14:00:00,221,Thursday
2026352035,2016-04-28 15:00:00,1049,Thursday
2026352035,2016-04-28 16:00:00,960,Thursday
2026352035,2016-04-28 17:00:00,633,Thursday
2026352035,2016-04-28 18:00:00,150,Thursday
2026352035,2016-04-28 19:00:00,342,Thursday
2026352035,2016-04-28 20:00:00,476,Thursday
2026352035,2016-04-28 21:00:00,469,Thursday
2026352035,2016-04-28 22:00:00,219,Thursday
2026352035,2016-04-28 23:00:00,23,Thursday
2026352035,2016-04-29 00:00:00,6,Friday
2026352035,2016-04-29 01:00:00,0,Friday
2026352035,2016-04-29 02:00:00,0,Friday
2026352035,2016-04-29 03:00:00,0,Friday
2026352035,2016-04-29 04:00:00,0,Friday
2026352035,2016-04-29 05:00:00,6,Friday
2026352035,2016-04-29 06:00:00,4,Friday
2026352035,2016-04-29 07:00:00,587,Friday
2026352035,2016-04-29 08:00:00,289,Friday
2026352035,2016-04-29 09:00:00,182,Friday
2026352035,2016-04-29 10:00:00,531,Friday
2026352035,2016-04-29 11:00:00,718,Friday
2026352035,2016-04-29 12:00:00,472,Friday
2026352035,2016-04-29 13:00:00,912,Friday
2026352035,2016-04-29 14:00:00,602,Friday
2026352035,2016-04-29 15:00:00,1052,Friday
2026352035,2016-04-29 16:00:00,466,Friday
2026352035,2016-04-29 17:00:00,489,Friday
2026352035,2016-04-29 18:00:00,799,Friday
2026352035,2016-04-29 19:00:00,170,Friday
2026352035,2016-04-29 20:00:00,240,Friday
2026352035,2016-04-29 21:00:00,64,Friday
2026352035,2016-04-29 22:00:00,15,Friday
2026352035,2016-04-29 23:00:00,0,Friday
2026352035,2016-04-30 00:00:00,0,Saturday
2026352035,2016-04-30 01:00:00,0,Saturday
2026352035,2016-04-30 02:00:00,0,Saturday
2026352035,2016-04-30 03:00:00,0,Saturday
2026352035,2016-04-30 04:00:00,0,Saturday
2026352035,2016-04-30 05:00:00,0,Saturday
2026352035,2016-04-30 06:00:00,0,Saturday
2026352035,2016-04-30 07:00:00,689,Saturday
2026352035,2016-04-30 08:00:00,239,Saturday
2026352035,2016-04-30 09:00:00,59,Saturday
2026352035,2016-04-30 10:00:00,296,Saturday
2026352035,2016-04-30 11:00:00,63,Saturday
2026352035,2016-04-30 12:00:00,1102,Saturday
2026352035,2016-04-30 13:00:00,815,Saturday
2026352035,2016-04-30 14:00:00,373,Saturday
2026352035,2016-04-30 15:00:00,116,Saturday
2026352035,2016-04-30 16:00:00,139,Saturday
2026352035,2016-04-30 17:00:00,233,Saturday
2026352035,2016-04-30 18:00:00,153,Saturday
2026352035,2016-04-30 19:00:00,199,Saturday
2026352035,2016-04-30 20:00:00,226,Saturday
2026352035,2016-04-30 21:00:00,0,Saturday
2026352035,2016-04-30 22:00:00,27,Saturday
2026352035,2016-04-30 23:00:00,0,Saturday
2026352035,2016-05-01 00:00:00,0,Sunday
2026352035,2016-05-01 01:00:00,0,Sunday
2026352035,2016-05-01 02:00:00,0,Sunday
2026352035,2016-05-01 03:00:00,0,Sunday
2026352035,2016-05-01 04:00:00,0,Sunday
2026352035,2016-05-01 05:00:00,0,Sunday
2026352035,2016-05-01 06:00:00,391,Sunday
2026352035,2016-05-01 07:00:00,234,Sunday
2026352035,2016-05-01 08:00:00,166,Sunday
2026352035,2016-05-01 09:00:00,94,Sunday
2026352035,2016-05-01 10:00:00,1116,Sunday
2026352035,2016-05-01 11:00:00,121,Sunday
2026352035,2016-05-01 12:00:00,128,Sunday
2026352035,2016-05-01 13:00:00,125,Sunday
2026352035,2016-05-01 14:00:00,190,Sunday
2026352035,2016-05-01 15:00:00,67,Sunday
2026352035,2016-05-01 16:00:00,166,Sunday
2026352035,2016-05-01 17:00:00,234,Sunday
2026352035,2016-05-01 18:00:00,139,Sunday
2026352035,2016-05-01 19:00:00,138,Sunday
2026352035,2016-05-01 20:00:00,149,Sunday
2026352035,2016-05-01 21:00:00,128,Sunday
2026352035,2016-05-01 22:00:00,4,Sunday
2026352035,2016-05-01 23:00:00,19,Sunday
2026352035,2016-05-02 00:00:00,0,Monday
2026352035,2016-05-02 01:00:00,0,Monday
2026352035,2016-05-02 02:00:00,0,Monday
2026352035,2016-05-02 03:00:00,0,Monday
2026352035,2016-05-02 04:00:00,5,Monday
2026352035,2016-05-02 05:00:00,0,Monday
2026352035,2016-05-02 06:00:00,370,Monday
2026352035,2016-05-02 07:00:00,74,Monday
2026352035,2016-05-02 08:00:00,65,Monday
2026352035,2016-05-02 09:00:00,199,Monday
2026352035,2016-05-02 10:00:00,136,Monday
2026352035,2016-05-02 11:00:00,293,Monday
2026352035,2016-05-02 12:00:00,322,Monday
2026352035,2016-05-02 13:00:00,866,Monday
2026352035,2016-05-02 14:00:00,569,Monday
2026352035,2016-05-02 15:00:00,250,Monday
2026352035,2016-05-02 16:00:00,690,Monday
2026352035,2016-05-02 17:00:00,779,Monday
2026352035,2016-05-02 18:00:00,1038,Monday
2026352035,2016-05-02 19:00:00,121,Monday
2026352035,2016-05-02 20:00:00,448,Monday
2026352035,2016-05-02 21:00:00,611,Monday
2026352035,2016-05-02 22:00:00,182,Monday
2026352035,2016-05-02 23:00:00,0,Monday
2026352035,2016-05-03 00:00:00,0,Tuesday
2026352035,2016-05-03 01:00:00,0,Tuesday
2026352035,2016-05-03 02:00:00,0,Tuesday
2026352035,2016-05-03 03:00:00,0,Tuesday
2026352035,2016-05-03 04:00:00,0,Tuesday
2026352035,2016-05-03 05:00:00,0,Tuesday
2026352035,2016-05-03 06:00:00,0,Tuesday
2026352035,2016-05-03 07:00:00,251,Tuesday
2026352035,2016-05-03 08:00:00,201,Tuesday
2026352035,2016-05-03 09:00:00,167,Tuesday
2026352035,2016-05-03 10:00:00,167,Tuesday
2026352035,2016-05-03 11:00:00,381,Tuesday
2026352035,2016-05-03 12:00:00,55,Tuesday
2026352035,2016-05-03 13:00:00,623,Tuesday
2026352035,2016-05-03 14:00:00,758,Tuesday
2026352035,2016-05-03 15:00:00,815,Tuesday
2026352035,2016-05-03 16:00:00,544,Tuesday
2026352035,2016-05-03 17:00:00,344,Tuesday
2026352035,2016-05-03 18:00:00,647,Tuesday
2026352035,2016-05-03 19:00:00,617,Tuesday
2026352035,2016-05-03 20:00:00,244,Tuesday
2026352035,2016-05-03 21:00:00,162,Tuesday
2026352035,2016-05-03 22:00:00,0,Tuesday
2026352035,2016-05-03 23:00:00,16,Tuesday
2026352035,2016-05-04 00:00:00,0,Wednesday
2026352035,2016-05-04 01:00:00,0,Wednesday
2026352035,2016-05-04 02:00:00,0,Wednesday
2026352035,2016-05-04 03:00:00,0,Wednesday
2026352035,2016-05-04 04:00:00,6,Wednesday
2026352035,2016-05-04 05:00:00,9,Wednesday
2026352035,2016-05-04 06:00:00,86,Wednesday
2026352035,2016-05-04 07:00:00,420,Wednesday
2026352035,2016-05-04 08:00:00,223,Wednesday
2026352035,2016-05-04 09:00:00,395,Wednesday
2026352035,2016-05-04 10:00:00,127,Wednesday
2026352035,2016-05-04 11:00:00,214,Wednesday
2026352035,2016-05-04 12:00:00,47,Wednesday
2026352035,2016-05-04 13:00:00,396,Wednesday
2026352035,2016-05-04 14:00:00,762,Wednesday
2026352035,2016-05-04 15:00:00,681,Wednesday
2026352035,2016-05-04 16:00:00,575,Wednesday
2026352035,2016-05-04 17:00:00,572,Wednesday
2026352035,2016-05-04 18:00:00,623,Wednesday
2026352035,2016-05-04 19:00:00,421,Wednesday
2026352035,2016-05-04 20:00:00,860,Wednesday
2026352035,2016-05-04 21:00:00,117,Wednesday
2026352035,2016-05-04 22:00:00,9,Wednesday
2026352035,2016-05-04 23:00:00,21,Wednesday
2026352035,2016-05-05 00:00:00,0,Thursday
2026352035,2016-05-05 01:00:00,0,Thursday
2026352035,2016-05-05 02:00:00,0,Thursday
2026352035,2016-05-05 03:00:00,0,Thursday
2026352035,2016-05-05 04:00:00,0,Thursday
2026352035,2016-05-05 05:00:00,651,Thursday
2026352035,2016-05-05 06:00:00,669,Thursday
2026352035,2016-05-05 07:00:00,580,Thursday
2026352035,2016-05-05 08:00:00,709,Thursday
2026352035,2016-05-05 09:00:00,857,Thursday
2026352035,2016-05-05 10:00:00,578,Thursday
2026352035,2016-05-05 11:00:00,468,Thursday
2026352035,2016-05-05 12:00:00,1196,Thursday
2026352035,2016-05-05 13:00:00,1494,Thursday
2026352035,2016-05-05 14:00:00,379,Thursday
2026352035,2016-05-05 15:00:00,936,Thursday
2026352035,2016-05-05 16:00:00,1472,Thursday
2026352035,2016-05-05 17:00:00,299,Thursday
2026352035,2016-05-05 18:00:00,815,Thursday
2026352035,2016-05-05 19:00:00,347,Thursday
2026352035,2016-05-05 20:00:00,377,Thursday
2026352035,2016-05-05 21:00:00,314,Thursday
2026352035,2016-05-05 22:00:00,22,Thursday
2026352035,2016-05-05 23:00:00,4,Thursday
2026352035,2016-05-06 00:00:00,0,Friday
2026352035,2016-05-06 01:00:00,0,Friday
2026352035,2016-05-06 02:00:00,0,Friday
2026352035,2016-05-06 03:00:00,4,Friday
2026352035,2016-05-06 04:00:00,0,Friday
2026352035,2016-05-06 05:00:00,0,Friday
2026352035,2016-05-06 06:00:00,279,Friday
2026352035,2016-05-06 07:00:00,282,Friday
2026352035,2016-05-06 08:00:00,427,Friday
2026352035,2016-05-06 09:00:00,287,Friday
2026352035,2016-05-06 10:00:00,772,Friday
2026352035,2016-05-06 11:00:00,547,Friday
2026352035,2016-05-06 12:00:00,626,Friday
2026352035,2016-05-06 13:00:00,673,Friday
2026352035,2016-05-06 14:00:00,438,Friday
2026352035,2016-05-06 15:00:00,698,Friday
2026352035,2016-05-06 16:00:00,669,Friday
2026352035,2016-05-06 17:00:00,568,Friday
2026352035,2016-05-06 18:00:00,1008,Friday
2026352035,2016-05-06 19:00:00,243,Friday
2026352035,2016-05-06 20:00:00,383,Friday
2026352035,2016-05-06 21:00:00,279,Friday
2026352035,2016-05-06 22:00:00,15,Friday
2026352035,2016-05-06 23:00:00,0,Friday
2026352035,2016-05-07 00:00:00,0,Saturday
2026352035,2016-05-07 01:00:00,0,Saturday
2026352035,2016-05-07 02:00:00,0,Saturday
2026352035,2016-05-07 03:00:00,0,Saturday
2026352035,2016-05-07 04:00:00,0,Saturday
2026352035,2016-05-07 05:00:00,0,Saturday
2026352035,2016-05-07 06:00:00,632,Saturday
2026352035,2016-05-07 07:00:00,362,Saturday
2026352035,2016-05-07 08:00:00,238,Saturday
2026352035,2016-05-07 09:00:00,237,Saturday
2026352035,2016-05-07 10:00:00,326,Saturday
2026352035,2016-05-07 11:00:00,216,Saturday
2026352035,2016-05-07 12:00:00,503,Saturday
2026352035,2016-05-07 13:00:00,88,Saturday
2026352035,2016-05-07 14:00:00,187,Saturday
2026352035,2016-05-07 15:00:00,77,Saturday
2026352035,2016-05-07 16:00:00,147,Saturday
2026352035,2016-05-07 17:00:00,284,Saturday
2026352035,2016-05-07 18:00:00,226,Saturday
2026352035,2016-05-07 19:00:00,189,Saturday
2026352035,2016-05-07 20:00:00,424,Saturday
2026352035,2016-05-07 21:00:00,19,Saturday
2026352035,2016-05-07 22:00:00,14,Saturday
2026352035,2016-05-07 23:00:00,24,Saturday
2026352035,2016-05-08 00:00:00,9,Sunday
2026352035,2016-05-08 01:00:00,0,Sunday
2026352035,2016-05-08 02:00:00,0,Sunday
2026352035,2016-05-08 03:00:00,0,Sunday
2026352035,2016-05-08 04:00:00,0,Sunday
2026352035,2016-05-08 05:00:00,0,Sunday
2026352035,2016-05-08 06:00:00,441,Sunday
2026352035,2016-05-08 07:00:00,211,Sunday
2026352035,2016-05-08 08:00:00,649,Sunday
2026352035,2016-05-08 09:00:00,1338,Sunday
2026352035,2016-05-08 10:00:00,415,Sunday
2026352035,2016-05-08 11:00:00,508,Sunday
2026352035,2016-05-08 12:00:00,261,Sunday
2026352035,2016-05-08 13:00:00,170,Sunday
2026352035,2016-05-08 14:00:00,117,Sunday
2026352035,2016-05-08 15:00:00,117,Sunday
2026352035,2016-05-08 16:00:00,12,Sunday
2026352035,2016-05-08 17:00:00,251,Sunday
2026352035,2016-05-08 18:00:00,322,Sunday
2026352035,2016-05-08 19:00:00,217,Sunday
2026352035,2016-05-08 20:00:00,475,Sunday
2026352035,2016-05-08 21:00:00,0,Sunday
2026352035,2016-05-08 22:00:00,9,Sunday
2026352035,2016-05-08 23:00:00,6,Sunday
2026352035,2016-05-09 00:00:00,0,Monday
2026352035,2016-05-09 01:00:00,9,Monday
2026352035,2016-05-09 02:00:00,0,Monday
2026352035,2016-05-09 03:00:00,0,Monday
2026352035,2016-05-09 04:00:00,0,Monday
2026352035,2016-05-09 05:00:00,0,Monday
2026352035,2016-05-09 06:00:00,527,Monday
2026352035,2016-05-09 07:00:00,707,Monday
2026352035,2016-05-09 08:00:00,460,Monday
2026352035,2016-05-09 09:00:00,147,Monday
2026352035,2016-05-09 10:00:00,130,Monday
2026352035,2016-05-09 11:00:00,179,Monday
2026352035,2016-05-09 12:00:00,109,Monday
2026352035,2016-05-09 13:00:00,658,Monday
2026352035,2016-05-09 14:00:00,505,Monday
2026352035,2016-05-09 15:00:00,1058,Monday
2026352035,2016-05-09 16:00:00,1960,Monday
2026352035,2016-05-09 17:00:00,1848,Monday
2026352035,2016-05-09 18:00:00,606,Monday
2026352035,2016-05-09 19:00:00,754,Monday
2026352035,2016-05-09 20:00:00,666,Monday
2026352035,2016-05-09 21:00:00,323,Monday
2026352035,2016-05-09 22:00:00,0,Monday
2026352035,2016-05-09 23:00:00,6,Monday
2026352035,2016-05-10 00:00:00,50,Tuesday
2026352035,2016-05-10 01:00:00,0,Tuesday
2026352035,2016-05-10 02:00:00,0,Tuesday
2026352035,2016-05-10 03:00:00,0,Tuesday
2026352035,2016-05-10 04:00:00,0,Tuesday
2026352035,2016-05-10 05:00:00,0,Tuesday
2026352035,2016-05-10 06:00:00,0,Tuesday
2026352035,2016-05-10 07:00:00,0,Tuesday
2026352035,2016-05-10 08:00:00,0,Tuesday
2026352035,2016-05-10 09:00:00,0,Tuesday
2026352035,2016-05-10 10:00:00,0,Tuesday
2026352035,2016-05-10 11:00:00,0,Tuesday
2026352035,2016-05-10 12:00:00,0,Tuesday
2026352035,2016-05-10 13:00:00,0,Tuesday
2026352035,2016-05-10 14:00:00,0,Tuesday
2026352035,2016-05-10 15:00:00,0,Tuesday
2026352035,2016-05-10 16:00:00,0,Tuesday
2026352035,2016-05-10 17:00:00,0,Tuesday
2026352035,2016-05-10 18:00:00,0,Tuesday
2026352035,2016-05-10 19:00:00,0,Tuesday
2026352035,2016-05-10 20:00:00,33,Tuesday
2026352035,2016-05-10 21:00:00,118,Tuesday
2026352035,2016-05-10 22:00:00,23,Tuesday
2026352035,2016-05-10 23:00:00,30,Tuesday
2026352035,2016-05-11 00:00:00,9,Wednesday
2026352035,2016-05-11 01:00:00,0,Wednesday
2026352035,2016-05-11 02:00:00,0,Wednesday
2026352035,2016-05-11 03:00:00,8,Wednesday
2026352035,2016-05-11 04:00:00,0,Wednesday
2026352035,2016-05-11 05:00:00,0,Wednesday
2026352035,2016-05-11 06:00:00,364,Wednesday
2026352035,2016-05-11 07:00:00,322,Wednesday
2026352035,2016-05-11 08:00:00,216,Wednesday
2026352035,2016-05-11 09:00:00,102,Wednesday
2026352035,2016-05-11 10:00:00,342,Wednesday
2026352035,2016-05-11 11:00:00,163,Wednesday
2026352035,2016-05-11 12:00:00,53,Wednesday
2026352035,2016-05-11 13:00:00,536,Wednesday
2026352035,2016-05-11 14:00:00,582,Wednesday
2026352035,2016-05-11 15:00:00,883,Wednesday
2026352035,2016-05-11 16:00:00,2375,Wednesday
2026352035,2016-05-11 17:00:00,820,Wednesday
2026352035,2016-05-11 18:00:00,331,Wednesday
2026352035,2016-05-11 19:00:00,552,Wednesday
2026352035,2016-05-11 20:00:00,759,Wednesday
2026352035,2016-05-11 21:00:00,150,Wednesday
2026352035,2016-05-11 22:00:00,8,Wednesday
2026352035,2016-05-11 23:00:00,5,Wednesday
2026352035,2016-05-12 00:00:00,0,Thursday
2026352035,2016-05-12 01:00:00,0,Thursday
2026352035,2016-05-12 02:00:00,8,Thursday
2026352035,2016-05-12 03:00:00,0,Thursday
2026352035,2016-05-12 04:00:00,0,Thursday
2026352035,2016-05-12 05:00:00,370,Thursday
2026352035,2016-05-12 06:00:00,652,Thursday
2026352035,2016-05-12 07:00:00,598,Thursday
2026352035,2016-05-12 08:00:00,724,Thursday
2026352035,2016-05-12 09:00:00,493,Thursday
2026352035,2016-05-12 10:00:00,1261,Thursday
2026352035,2016-05-12 11:00:00,744,Thursday
2026352035,2016-05-12 12:00:00,976,Thursday
2026352035,2016-05-12 13:00:00,882,Thursday
2026352035,2016-05-12 14:00:00,618,Thursday
2026352035,2016-05-12 15:00:00,1123,Thursday
2320127002,2016-04-12 00:00:00,0,Tuesday
2320127002,2016-04-12 01:00:00,0,Tuesday
2320127002,2016-04-12 02:00:00,0,Tuesday
2320127002,2016-04-12 03:00:00,0,Tuesday
2320127002,2016-04-12 04:00:00,0,Tuesday
2320127002,2016-04-12 05:00:00,0,Tuesday
2320127002,2016-04-12 06:00:00,0,Tuesday
2320127002,2016-04-12 07:00:00,497,Tuesday
2320127002,2016-04-12 08:00:00,461,Tuesday
2320127002,2016-04-12 09:00:00,470,Tuesday
2320127002,2016-04-12 10:00:00,164,Tuesday
2320127002,2016-04-12 11:00:00,654,Tuesday
2320127002,2016-04-12 12:00:00,1140,Tuesday
2320127002,2016-04-12 13:00:00,408,Tuesday
2320127002,2016-04-12 14:00:00,1372,Tuesday
2320127002,2016-04-12 15:00:00,2208,Tuesday
2320127002,2016-04-12 16:00:00,771,Tuesday
2320127002,2016-04-12 17:00:00,557,Tuesday
2320127002,2016-04-12 18:00:00,415,Tuesday
2320127002,2016-04-12 19:00:00,459,Tuesday
2320127002,2016-04-12 20:00:00,348,Tuesday
2320127002,2016-04-12 21:00:00,197,Tuesday
2320127002,2016-04-12 22:00:00,296,Tuesday
2320127002,2016-04-12 23:00:00,308,Tuesday
2320127002,2016-04-13 00:00:00,178,Wednesday
2320127002,2016-04-13 01:00:00,421,Wednesday
2320127002,2016-04-13 02:00:00,218,Wednesday
2320127002,2016-04-13 03:00:00,45,Wednesday
2320127002,2016-04-13 04:00:00,234,Wednesday
2320127002,2016-04-13 05:00:00,83,Wednesday
2320127002,2016-04-13 06:00:00,370,Wednesday
2320127002,2016-04-13 07:00:00,959,Wednesday
2320127002,2016-04-13 08:00:00,541,Wednesday
2320127002,2016-04-13 09:00:00,198,Wednesday
2320127002,2016-04-13 10:00:00,166,Wednesday
2320127002,2016-04-13 11:00:00,350,Wednesday
2320127002,2016-04-13 12:00:00,414,Wednesday
2320127002,2016-04-13 13:00:00,148,Wednesday
2320127002,2016-04-13 14:00:00,365,Wednesday
2320127002,2016-04-13 15:00:00,283,Wednesday
2320127002,2016-04-13 16:00:00,396,Wednesday
2320127002,2016-04-13 17:00:00,456,Wednesday
2320127002,2016-04-13 18:00:00,117,Wednesday
2320127002,2016-04-13 19:00:00,168,Wednesday
2320127002,2016-04-13 20:00:00,284,Wednesday
2320127002,2016-04-13 21:00:00,305,Wednesday
2320127002,2016-04-13 22:00:00,422,Wednesday
2320127002,2016-04-13 23:00:00,154,Wednesday
2320127002,2016-04-14 00:00:00,191,Thursday
2320127002,2016-04-14 01:00:00,0,Thursday
2320127002,2016-04-14 02:00:00,0,Thursday
2320127002,2016-04-14 03:00:00,0,Thursday
2320127002,2016-04-14 04:00:00,0,Thursday
2320127002,2016-04-14 05:00:00,0,Thursday
2320127002,2016-04-14 06:00:00,168,Thursday
